,10_05_2021,10_04_2021
Kreis Borken,16088,16076
Ahaus,1947,1947
Bocholt,2935,2932
Borken,1708,1706
Gescher,656,655
Gronau,2915,2911
Heek,421,421
Heiden,273,273
Isselburg,494,494
Legden,298,297
Raesfeld,420,420
Reken,526,526
Rhede,681,681
Schöppingen,331,331
Stadtlohn,801,800
Südlohn,230,230
Velen,470,470
Vreden,919,919
abweichender Meldeort,63,63
